schedule_family,scheduler,n_steps,dataset_group,size_group,scheduler_label,scheduler_variant_label,metric,metric_label,direction,mean,ci95,n
standard,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,2.9918793611343144,0.34315229911611583,335
standard,entropic_log1p,5,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.26562809787578,0.9319598718457437,335
standard,cosine,5,CAMEO,All,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,95.39585792450677,0.39774053819867816,336
standard,cosine,5,CAMEO,All,Cosine,Cosine · standard,diversity,Diversity,higher,6.878616139647507,0.5824965564755306,336
standard,cosine,5,CAMEO,All,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,6.878616139647507,0.5824965564755306,336
standard,cosine,5,CAMEO,All,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,336
standard,cosine,5,CAMEO,All,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,3.002545219846936,0.3425348037740337,336
standard,cosine,5,CAMEO,All,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.25986160777855,0.9367212413595124,336
standard,sigmoid,5,CAMEO,All,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.46585136527446,0.2375108768052878,335
standard,sigmoid,5,CAMEO,All,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,5.568253301684536,0.5210480655720576,335
standard,sigmoid,5,CAMEO,All,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,5.568253301684536,0.5210480655720576,335
standard,sigmoid,5,CAMEO,All,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,sigmoid,5,CAMEO,All,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,2.991479914544025,0.34287532308504254,335
standard,sigmoid,5,CAMEO,All,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.7676400705593,0.9088204027148525,335
standard,power_2,5,CAMEO,All,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,91.02883610227215,0.7616002278709934,335
standard,power_2,5,CAMEO,All,Power-2,Power-2 · standard,diversity,Diversity,higher,7.136398149782153,0.6402818098754959,335
standard,power_2,5,CAMEO,All,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,7.136398149782153,0.6402818098754959,335
standard,power_2,5,CAMEO,All,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,power_2,5,CAMEO,All,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,2.988371919639193,0.3426630868885175,335
standard,power_2,5,CAMEO,All,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,85.31356604618813,1.0872021867488515,335
standard,linear,10,CAMEO,All,Linear,Linear · standard,plddt_mean,pLDDT,higher,94.94460271653675,0.25714009380862585,336
standard,linear,10,CAMEO,All,Linear,Linear · standard,diversity,Diversity,higher,8.946119930772554,0.6473558498606139,336
standard,linear,10,CAMEO,All,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,8.946119930772554,0.6473558498606139,336
standard,linear,10,CAMEO,All,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,336
standard,linear,10,CAMEO,All,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,6.004105410864126,0.6856038904173595,336
standard,linear,10,CAMEO,All,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.4922557385195,0.8285856508267199,336
standard,entropic,10,CAMEO,All,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,95.84691877222772,0.20333354844765741,335
standard,entropic,10,CAMEO,All,Entropic,Entropic · standard,diversity,Diversity,higher,8.77080530123924,0.6389013304492529,335
standard,entropic,10,CAMEO,All,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,8.77080530123924,0.6389013304492529,335
standard,entropic,10,CAMEO,All,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,entropic,10,CAMEO,All,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,5.981659107739384,0.686571609541694,335
standard,entropic,10,CAMEO,All,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.73276148013223,0.8141811429274044,335
standard,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,95.84418709029012,0.2047800421232139,335
standard,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,8.724417124221574,0.636732099754906,335
standard,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,8.724417124221574,0.636732099754906,335
standard,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,5.974275711837482,0.6851285619060826,335
standard,entropic_log1p,10,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.73151043251372,0.8149642356449094,335
standard,cosine,10,CAMEO,All,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.3281192267119,0.1520010536801719,335
standard,cosine,10,CAMEO,All,Cosine,Cosine · standard,diversity,Diversity,higher,7.905595419300136,0.6094737512636135,335
standard,cosine,10,CAMEO,All,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,7.905595419300136,0.6094737512636135,335
standard,cosine,10,CAMEO,All,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,cosine,10,CAMEO,All,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,5.981646636040506,0.6866948309366608,335
standard,cosine,10,CAMEO,All,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,88.8309230952477,0.8284878455119141,335
standard,sigmoid,10,CAMEO,All,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.83340185934038,0.16256191633183117,335
standard,sigmoid,10,CAMEO,All,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,7.097875963396101,0.5872171583053406,335
standard,sigmoid,10,CAMEO,All,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,7.097875963396101,0.5872171583053406,335
standard,sigmoid,10,CAMEO,All,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,sigmoid,10,CAMEO,All,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,5.9735438040899,0.6855234041876807,335
standard,sigmoid,10,CAMEO,All,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.24121877357136,0.8126697851487986,335
standard,power_2,10,CAMEO,All,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,94.0642628941808,0.48443474489060473,333
standard,power_2,10,CAMEO,All,Power-2,Power-2 · standard,diversity,Diversity,higher,8.618679762244582,0.6989053130697935,333
standard,power_2,10,CAMEO,All,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,8.618679762244582,0.6989053130697935,333
standard,power_2,10,CAMEO,All,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,333
standard,power_2,10,CAMEO,All,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,5.927451642078079,0.6861518468949114,333
standard,power_2,10,CAMEO,All,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,86.71009076064058,1.0200952845762732,333
standard,linear,25,CAMEO,All,Linear,Linear · standard,plddt_mean,pLDDT,higher,95.7329923084804,0.14276807662363344,336
standard,linear,25,CAMEO,All,Linear,Linear · standard,diversity,Diversity,higher,9.903933765632766,0.7265784686207585,336
standard,linear,25,CAMEO,All,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,9.903933765632766,0.7265784686207585,336
standard,linear,25,CAMEO,All,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,336
standard,linear,25,CAMEO,All,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,15.027193474129273,1.7178261514561615,336
standard,linear,25,CAMEO,All,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.27002518756045,0.7210502798806792,336
standard,entropic,25,CAMEO,All,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,97.02125964947601,0.11527453618465346,335
standard,entropic,25,CAMEO,All,Entropic,Entropic · standard,diversity,Diversity,higher,9.42860514156854,0.6999811359463584,335
standard,entropic,25,CAMEO,All,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,9.42860514156854,0.6999811359463584,335
standard,entropic,25,CAMEO,All,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,entropic,25,CAMEO,All,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,14.93345951681571,1.7123447984770443,335
standard,entropic,25,CAMEO,All,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.51797783011824,0.7099015174023323,335
standard,entropic_log1p,25,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,97.03066093857224,0.1166046468172451,333
standard,entropic_log1p,25,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,9.398855835825831,0.6993401812924599,333
standard,entropic_log1p,25,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,9.398855835825831,0.6993401812924599,333
standard,entropic_log1p,25,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,333
standard,entropic_log1p,25,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,14.81383344952217,1.715252917093081,333
standard,entropic_log1p,25,CAMEO,All,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.51462545893212,0.7083039147054477,333
standard,cosine,25,CAMEO,All,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,97.09247651171329,0.121933875656557,335
standard,cosine,25,CAMEO,All,Cosine,Cosine · standard,diversity,Diversity,higher,9.139250985899968,0.6876732624680694,335
standard,cosine,25,CAMEO,All,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,9.139250985899968,0.6876732624680694,335
standard,cosine,25,CAMEO,All,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,cosine,25,CAMEO,All,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,14.932324459497407,1.71321293802039,335
standard,cosine,25,CAMEO,All,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.52627091820555,0.730346692559135,335
standard,sigmoid,25,CAMEO,All,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,97.1102071733617,0.14815853473560608,335
standard,sigmoid,25,CAMEO,All,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,8.596577499873602,0.6727649325515677,335
standard,sigmoid,25,CAMEO,All,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,8.596577499873602,0.6727649325515677,335
standard,sigmoid,25,CAMEO,All,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,335
standard,sigmoid,25,CAMEO,All,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,14.954001126323876,1.7155404535731678,335
standard,sigmoid,25,CAMEO,All,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,89.95413353228211,0.7301224373010415,335
standard,power_2,25,CAMEO,All,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,94.91885873270179,0.2048353547140954,331
standard,power_2,25,CAMEO,All,Power-2,Power-2 · standard,diversity,Diversity,higher,9.779139742390267,0.7463555460926241,331
standard,power_2,25,CAMEO,All,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,9.779139742390267,0.7463555460926241,331
standard,power_2,25,CAMEO,All,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,331
standard,power_2,25,CAMEO,All,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,14.658291099171521,1.7130282202170064,331
standard,power_2,25,CAMEO,All,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,87.6607558109249,0.9446235193549574,331
standard,linear,5,CAMEO,Short,Linear,Linear · standard,plddt_mean,pLDDT,higher,89.58473791122437,1.9841536190267988,50
standard,linear,5,CAMEO,Short,Linear,Linear · standard,diversity,Diversity,higher,5.380335781574249,0.8529901615521509,50
standard,linear,5,CAMEO,Short,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,5.380335781574249,0.8529901615521509,50
standard,linear,5,CAMEO,Short,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,linear,5,CAMEO,Short,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,0.7842741669667884,0.003863393812660339,50
standard,linear,5,CAMEO,Short,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,78.952930770874,3.0116829604874944,50
standard,entropic,5,CAMEO,Short,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,90.47314449310302,1.8313017610974345,50
standard,entropic,5,CAMEO,Short,Entropic,Entropic · standard,diversity,Diversity,higher,5.401352112293243,0.8979243151787121,50
standard,entropic,5,CAMEO,Short,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,5.401352112293243,0.8979243151787121,50
standard,entropic,5,CAMEO,Short,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,entropic,5,CAMEO,Short,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,0.7797204064344987,0.004535377092209309,50
standard,entropic,5,CAMEO,Short,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,79.402370639801,2.9549089791758827,50
standard,entropic_log1p,5,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,90.45490663528443,1.8375966444067746,50
standard,entropic_log1p,5,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,5.364682188034058,0.8660603977253909,50
standard,entropic_log1p,5,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,5.364682188034058,0.8660603977253909,50
standard,entropic_log1p,5,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,entropic_log1p,5,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,0.7799730317527428,0.004573190176405097,50
standard,entropic_log1p,5,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,79.39524980926512,2.9564026582691665,50
standard,cosine,5,CAMEO,Short,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,92.42075138092041,1.5614328199970358,50
standard,cosine,5,CAMEO,Short,Cosine,Cosine · standard,diversity,Diversity,higher,4.98571272611618,0.7759252573144664,50
standard,cosine,5,CAMEO,Short,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,4.98571272611618,0.7759252573144664,50
standard,cosine,5,CAMEO,Short,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,cosine,5,CAMEO,Short,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,0.7804953011171892,0.004431263778687805,50
standard,cosine,5,CAMEO,Short,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,78.899247592926,2.980727019110013,50
standard,sigmoid,5,CAMEO,Short,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,95.04292613983154,1.0702819326775483,50
standard,sigmoid,5,CAMEO,Short,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,4.468957190513611,0.867273395234319,50
standard,sigmoid,5,CAMEO,Short,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,4.468957190513611,0.867273395234319,50
standard,sigmoid,5,CAMEO,Short,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,sigmoid,5,CAMEO,Short,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,0.7800588773936034,0.004168046902074973,50
standard,sigmoid,5,CAMEO,Short,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,79.19904373931885,2.9003856004929256,50
standard,power_2,5,CAMEO,Short,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,84.30304750442505,2.8700253442314705,50
standard,power_2,5,CAMEO,Short,Power-2,Power-2 · standard,diversity,Diversity,higher,5.3393912959098815,1.0351619983299054,50
standard,power_2,5,CAMEO,Short,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,5.3393912959098815,1.0351619983299054,50
standard,power_2,5,CAMEO,Short,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,power_2,5,CAMEO,Short,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,0.780713423457928,0.004868318522828648,50
standard,power_2,5,CAMEO,Short,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,74.9105008049011,3.4123564913271873,50
standard,linear,10,CAMEO,Short,Linear,Linear · standard,plddt_mean,pLDDT,higher,93.92079906463623,0.943511171164695,50
standard,linear,10,CAMEO,Short,Linear,Linear · standard,diversity,Diversity,higher,6.3352766966819765,1.0291434143150282,50
standard,linear,10,CAMEO,Short,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,6.3352766966819765,1.0291434143150282,50
standard,linear,10,CAMEO,Short,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,linear,10,CAMEO,Short,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,1.5614778415532782,0.008713619938254575,50
standard,linear,10,CAMEO,Short,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,80.93365868759155,2.7119697191686027,50
standard,entropic,10,CAMEO,Short,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,94.98221141815185,0.7798097259725307,50
standard,entropic,10,CAMEO,Short,Entropic,Entropic · standard,diversity,Diversity,higher,6.250546340942383,1.0094343633194423,50
standard,entropic,10,CAMEO,Short,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,6.250546340942383,1.0094343633194423,50
standard,entropic,10,CAMEO,Short,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,entropic,10,CAMEO,Short,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,1.558909573755227,0.008889947659649998,50
standard,entropic,10,CAMEO,Short,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,81.35411181640629,2.6724067603900976,50
standard,entropic_log1p,10,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,94.96211605072021,0.8037007146097129,50
standard,entropic_log1p,10,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,6.143452904224396,0.9801356049424771,50
standard,entropic_log1p,10,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,6.143452904224396,0.9801356049424771,50
standard,entropic_log1p,10,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,entropic_log1p,10,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,1.5599612380377947,0.009252171012222025,50
standard,entropic_log1p,10,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,81.3505845298767,2.684470259697746,50
standard,cosine,10,CAMEO,Short,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,95.92172603607177,0.7116876668131337,50
standard,cosine,10,CAMEO,Short,Cosine,Cosine · standard,diversity,Diversity,higher,5.863538546562195,0.9845649335273813,50
standard,cosine,10,CAMEO,Short,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,5.863538546562195,0.9845649335273813,50
standard,cosine,10,CAMEO,Short,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,cosine,10,CAMEO,Short,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,1.557226217808202,0.009106136845682346,50
standard,cosine,10,CAMEO,Short,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,80.84391205596924,2.7262826251185093,50
standard,sigmoid,10,CAMEO,Short,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,95.9852975845337,0.8660153603305782,50
standard,sigmoid,10,CAMEO,Short,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,5.457064375877381,0.9750068381154535,50
standard,sigmoid,10,CAMEO,Short,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,5.457064375877381,0.9750068381154535,50
standard,sigmoid,10,CAMEO,Short,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,sigmoid,10,CAMEO,Short,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,1.5589486545417457,0.009370788935976258,50
standard,sigmoid,10,CAMEO,Short,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,81.16864564704892,2.6924109872608897,50
standard,power_2,10,CAMEO,Short,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,90.06951923370362,1.9674776830860328,50
standard,power_2,10,CAMEO,Short,Power-2,Power-2 · standard,diversity,Diversity,higher,6.225498692989349,1.1122187730913593,50
standard,power_2,10,CAMEO,Short,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,6.225498692989349,1.1122187730913593,50
standard,power_2,10,CAMEO,Short,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,power_2,10,CAMEO,Short,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,1.5581142762163653,0.007988329943609963,50
standard,power_2,10,CAMEO,Short,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,76.6004694747925,3.3045417412109015,50
standard,linear,25,CAMEO,Short,Linear,Linear · standard,plddt_mean,pLDDT,higher,95.66064308166504,0.5391489258001771,50
standard,linear,25,CAMEO,Short,Linear,Linear · standard,diversity,Diversity,higher,6.839879901409149,1.0547290742691726,50
standard,linear,25,CAMEO,Short,Linear,Linear · standard,rmsd_mean,Endpoint spread,higher,6.839879901409149,1.0547290742691726,50
standard,linear,25,CAMEO,Short,Linear,Linear · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,linear,25,CAMEO,Short,Linear,Linear · standard,infer_seconds_per_output,Seconds/output,lower,3.8988382934499533,0.02255888147496101,50
standard,linear,25,CAMEO,Short,Linear,Linear · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,82.38341254577635,2.472052004936908,50
standard,entropic,25,CAMEO,Short,Entropic,Entropic · standard,plddt_mean,pLDDT,higher,96.12984966278076,0.5226139375134932,50
standard,entropic,25,CAMEO,Short,Entropic,Entropic · standard,diversity,Diversity,higher,6.743563852310181,1.0396627749701364,50
standard,entropic,25,CAMEO,Short,Entropic,Entropic · standard,rmsd_mean,Endpoint spread,higher,6.743563852310181,1.0396627749701364,50
standard,entropic,25,CAMEO,Short,Entropic,Entropic · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,entropic,25,CAMEO,Short,Entropic,Entropic · standard,infer_seconds_per_output,Seconds/output,lower,3.8982371400576086,0.021031422183168346,50
standard,entropic,25,CAMEO,Short,Entropic,Entropic · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,82.79871704788208,2.4388973819164197,50
standard,entropic_log1p,25,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,plddt_mean,pLDDT,higher,96.12079662322998,0.5359136392516077,50
standard,entropic_log1p,25,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,diversity,Diversity,higher,6.762769069671631,1.0663777874351053,50
standard,entropic_log1p,25,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,rmsd_mean,Endpoint spread,higher,6.762769069671631,1.0663777874351053,50
standard,entropic_log1p,25,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,entropic_log1p,25,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,infer_seconds_per_output,Seconds/output,lower,3.8905352707067506,0.020727235036612834,50
standard,entropic_log1p,25,CAMEO,Short,Entropic-log1p,Entropic-log1p · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,82.86042107009888,2.412481868917175,50
standard,cosine,25,CAMEO,Short,Cosine,Cosine · standard,plddt_mean,pLDDT,higher,95.93332313537597,0.582225818849392,50
standard,cosine,25,CAMEO,Short,Cosine,Cosine · standard,diversity,Diversity,higher,6.306318702697754,0.9260230848563248,50
standard,cosine,25,CAMEO,Short,Cosine,Cosine · standard,rmsd_mean,Endpoint spread,higher,6.306318702697754,0.9260230848563248,50
standard,cosine,25,CAMEO,Short,Cosine,Cosine · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,cosine,25,CAMEO,Short,Cosine,Cosine · standard,infer_seconds_per_output,Seconds/output,lower,3.8993631928320975,0.021627184331322036,50
standard,cosine,25,CAMEO,Short,Cosine,Cosine · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,82.4020471244812,2.466409199529956,50
standard,sigmoid,25,CAMEO,Short,Sigmoid,Sigmoid · standard,plddt_mean,pLDDT,higher,95.4927000427246,0.7694607280518299,50
standard,sigmoid,25,CAMEO,Short,Sigmoid,Sigmoid · standard,diversity,Diversity,higher,5.899155592918396,0.8846914899212357,50
standard,sigmoid,25,CAMEO,Short,Sigmoid,Sigmoid · standard,rmsd_mean,Endpoint spread,higher,5.899155592918396,0.8846914899212357,50
standard,sigmoid,25,CAMEO,Short,Sigmoid,Sigmoid · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,sigmoid,25,CAMEO,Short,Sigmoid,Sigmoid · standard,infer_seconds_per_output,Seconds/output,lower,3.897584761842154,0.019696893505888276,50
standard,sigmoid,25,CAMEO,Short,Sigmoid,Sigmoid · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,82.59838799209592,2.44435641662814,50
standard,power_2,25,CAMEO,Short,Power-2,Power-2 · standard,plddt_mean,pLDDT,higher,94.66861164093018,0.8380446268560123,50
standard,power_2,25,CAMEO,Short,Power-2,Power-2 · standard,diversity,Diversity,higher,6.6107801342010495,1.0355323740571274,50
standard,power_2,25,CAMEO,Short,Power-2,Power-2 · standard,rmsd_mean,Endpoint spread,higher,6.6107801342010495,1.0355323740571274,50
standard,power_2,25,CAMEO,Short,Power-2,Power-2 · standard,invalid_rate,Invalid rate,lower,0,0,50
standard,power_2,25,CAMEO,Short,Power-2,Power-2 · standard,infer_seconds_per_output,Seconds/output,lower,3.8951851487020033,0.02250012574174874,50
standard,power_2,25,CAMEO,Short,Power-2,Power-2 · standard,trajectory_plddt_mean_all_frames,Trajectory pLDDT,higher,78.2495425819397,3.086516670817246,50
