id,model,scheduler,n_steps,mode,seed,domain,n_samples,infer_seconds,fid,fid_backend,fid_pixel,fid_inception,fid_inception_error,sample_mean,sample_std,scheduler_base,entropy_variant,entropy_mode,entropy_rate_source,entropy_seconds,sampling_seconds,sigma_lt_1_count,sigma_lt_0p1_count,sigma_max_jump,sigma_last_jump,rank_seed,experiment_path,dataset,dataset_path,batch_index,sample_name,seq_len,protein_size_bin,schedule_group,requested_entropy_mode,sample_index,infer_seconds_per_output,rmsd_mean,rmsd_std,diversity,plddt_mean,plddt_std,invalid_structures,n_outputs,entropy_curve_mode,tm_score,n_preds_tm,run_id
edm_entropic_log1p_25_ode_heun_7,edm,entropic_log1p,25,ode_heun,7,image,64.0,1.3433279709424824,166.76124096499166,clean-fid+pixel,0.0016699188854545,166.76124096499166,,-0.0431051440536975,0.5091977119445801,entropic,log1p,conditional_minus_marginal,,0.0,1.3433279709424824,15.0,10.0,19.34569206667277,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_ode_heun_123,edm,entropic,5,ode_heun,123,image,64.0,0.6605261149816215,470.19988050476576,clean-fid+pixel,1065.5611572265625,470.19988050476576,,-0.1104418560862541,19.344945907592773,entropic,control,conditional_minus_marginal,,0.0,0.6605261149816215,3.0,3.0,36.73956200147736,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_ode_heun_7,edm,entropic,25,ode_heun,7,image,64.0,1.1453742671292275,227.3633034865672,clean-fid+pixel,0.2079247832298278,227.3633034865672,,-0.0446099452674388,0.7632599472999573,entropic,control,conditional_minus_marginal,,0.0,1.1453742671292275,13.0,13.0,20.24949698693012,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_ode_heun_314,edm,entropic_log1p,5,ode_heun,314,image,64.0,0.2483099780511111,216.94404262738377,clean-fid+pixel,0.2849531173706054,216.94404262738377,,-0.0336025990545749,0.8085384368896484,entropic,log1p,conditional_minus_marginal,,0.0,0.2483099780511111,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_ode_heun_42,edm,entropic_log1p,25,ode_heun,42,image,64.0,1.3189807978924364,178.00536029058236,clean-fid+pixel,0.0024111645761877,178.00536029058236,,-0.0288586020469665,0.5220452547073364,entropic,log1p,conditional_minus_marginal,,0.0,1.3189807978924364,15.0,10.0,19.34569206667277,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_ode_heun_314,edm,entropic,5,ode_heun,314,image,64.0,0.7136029680259526,473.6503170592112,clean-fid+pixel,1057.122802734375,473.6503170592112,,-0.0847726538777351,19.270055770874023,entropic,control,conditional_minus_marginal,,0.0,0.7136029680259526,3.0,3.0,36.73956200147736,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_ode_heun_42,edm,entropic,25,ode_heun,42,image,64.0,1.1367545039393008,234.99620408572,clean-fid+pixel,0.2517530620098114,234.99620408572,,-0.0215504895895719,0.7905862331390381,entropic,control,conditional_minus_marginal,,0.0,1.1367545039393008,13.0,13.0,20.24949698693012,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_ode_heun_2718,edm,entropic_log1p,5,ode_heun,2718,image,64.0,0.2502753329463303,215.52985263001267,clean-fid+pixel,0.3602860271930694,215.52985263001267,,-0.0857429727911949,0.8463360667228699,entropic,log1p,conditional_minus_marginal,,0.0,0.2502753329463303,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_ode_heun_123,edm,entropic_log1p,25,ode_heun,123,image,64.0,1.3271661400794983,168.93924463433257,clean-fid+pixel,0.0002237410808447,168.93924463433257,,-0.0486161112785339,0.4981330931186676,entropic,log1p,conditional_minus_marginal,,0.0,1.3271661400794983,15.0,10.0,19.34569206667277,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_ode_heun_2718,edm,entropic,5,ode_heun,2718,image,64.0,0.652946539921686,472.8145087303881,clean-fid+pixel,1042.564208984375,472.8145087303881,,-0.1506313234567642,19.14013862609864,entropic,control,conditional_minus_marginal,,0.0,0.652946539921686,3.0,3.0,36.73956200147736,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_ode_heun_123,edm,entropic,25,ode_heun,123,image,64.0,1.1337929491419343,238.7543086795212,clean-fid+pixel,0.513255774974823,238.7543086795212,,-0.0344928763806819,0.9069414734840392,entropic,control,conditional_minus_marginal,,0.0,1.1337929491419343,13.0,13.0,20.24949698693012,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_ode_heun_7,edm,entropic_log1p,10,ode_heun,7,image,64.0,0.5308126879390329,171.820807271985,clean-fid+pixel,0.0173085946589708,171.820807271985,,-0.0457242541015148,0.5737262964248657,entropic,log1p,conditional_minus_marginal,,0.0,0.5308126879390329,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_ode_heun_314,edm,entropic_log1p,25,ode_heun,314,image,64.0,1.326286865863949,170.97856903811368,clean-fid+pixel,0.0016295379027724,170.97856903811368,,-0.0407368242740631,0.498406320810318,entropic,log1p,conditional_minus_marginal,,0.0,1.326286865863949,15.0,10.0,19.34569206667277,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_ode_heun_7,edm,entropic,10,ode_heun,7,image,64.0,1.0163282910361886,303.32067555434594,clean-fid+pixel,7.651111602783203,303.32067555434594,,0.0838880315423011,2.0808351039886475,entropic,control,conditional_minus_marginal,,0.0,1.0163282910361886,6.0,5.0,36.40948323021157,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_ode_heun_314,edm,entropic,25,ode_heun,314,image,64.0,1.12994927004911,238.34520165257737,clean-fid+pixel,0.2050279527902603,238.34520165257737,,-0.0259240288287401,0.7625113129615784,entropic,control,conditional_minus_marginal,,0.0,1.12994927004911,13.0,13.0,20.24949698693012,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_ode_heun_42,edm,entropic_log1p,10,ode_heun,42,image,64.0,0.5236887480132282,176.93922150568605,clean-fid+pixel,0.021663935855031,176.93922150568605,,-0.0313571207225322,0.5850406885147095,entropic,log1p,conditional_minus_marginal,,0.0,0.5236887480132282,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_ode_heun_2718,edm,entropic_log1p,25,ode_heun,2718,image,64.0,1.3212259458377955,169.94855603071176,clean-fid+pixel,0.0055153141729533,169.94855603071176,,-0.0714153423905372,0.5349900722503662,entropic,log1p,conditional_minus_marginal,,0.0,1.3212259458377955,15.0,10.0,19.34569206667277,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_ode_heun_42,edm,entropic,10,ode_heun,42,image,64.0,0.9035711700562388,296.6509161477563,clean-fid+pixel,8.158035278320312,296.6509161477563,,0.0961205288767814,2.133816719055176,entropic,control,conditional_minus_marginal,,0.0,0.9035711700562388,6.0,5.0,36.40948323021157,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_ode_heun_2718,edm,entropic,25,ode_heun,2718,image,64.0,1.1345981180202216,235.5337322290059,clean-fid+pixel,0.2724418938159942,235.5337322290059,,-0.0744546577334404,0.8017787337303162,entropic,control,conditional_minus_marginal,,0.0,1.1345981180202216,13.0,13.0,20.24949698693012,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_ode_heun_123,edm,entropic_log1p,10,ode_heun,123,image,64.0,0.5263439361006021,173.56141639471534,clean-fid+pixel,0.0113494805991649,173.56141639471534,,-0.0508399903774261,0.5630846619606018,entropic,log1p,conditional_minus_marginal,,0.0,0.5263439361006021,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_ode_heun_123,edm,entropic,10,ode_heun,123,image,64.0,0.9663207158446312,305.7135272433377,clean-fid+pixel,8.160018920898438,305.7135272433377,,0.0838375985622406,2.135504961013794,entropic,control,conditional_minus_marginal,,0.0,0.9663207158446312,6.0,5.0,36.40948323021157,0.0,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_ode_heun_7,edm,entropic_log1p,5,ode_heun,7,image,64.0,0.2535381980706006,210.3575813550044,clean-fid+pixel,0.2226188480854034,210.3575813550044,,-0.0531717725098133,0.7717807292938232,entropic,log1p,conditional_minus_marginal,,0.0,0.2535381980706006,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_ode_heun_314,edm,entropic_log1p,10,ode_heun,314,image,64.0,0.5234197019599378,174.92725520698053,clean-fid+pixel,0.0107107479125261,174.92725520698053,,-0.0428684614598751,0.5575488805770874,entropic,log1p,conditional_minus_marginal,,0.0,0.5234197019599378,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02c_edm_condmarg_ode_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_7,edm,entropic,5,sde_heun,7,image,64.0,0.7574252241756767,472.0554696048822,clean-fid+pixel,1130.97705078125,472.0554696048822,,-0.0985349789261818,19.91464805603028,entropic,control,conditional_minus_marginal,,0.0,0.7574252241756767,3.0,3.0,36.73956200147736,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_314,edm,entropic,10,sde_heun,314,image,64.0,0.4412233200855553,421.4828859312728,clean-fid+pixel,18.96521377563477,421.4828859312728,,0.0068200305104255,3.014443635940552,entropic,control,conditional_minus_marginal,,0.0,0.4412233200855553,6.0,5.0,36.40948323021157,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_42,edm,entropic_log1p,5,sde_heun,42,image,64.0,0.2483150919433683,420.0692165269752,clean-fid+pixel,2.051553964614868,420.0692165269752,,-0.0323433689773082,1.328881859779358,entropic,log1p,conditional_minus_marginal,,0.0,0.2483150919433683,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_2718,edm,entropic_log1p,10,sde_heun,2718,image,64.0,0.5231925409752876,368.8109539037795,clean-fid+pixel,0.4035062789916992,368.8109539037795,,-0.0782468020915985,0.8668434619903564,entropic,log1p,conditional_minus_marginal,,0.0,0.5231925409752876,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_42,edm,entropic,5,sde_heun,42,image,64.0,0.8116989959962666,476.8809707429536,clean-fid+pixel,1183.708740234375,476.8809707429536,,-0.0970416143536567,20.3621826171875,entropic,control,conditional_minus_marginal,,0.0,0.8116989959962666,3.0,3.0,36.73956200147736,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_2718,edm,entropic,10,sde_heun,2718,image,64.0,0.4422440938651562,418.64863967644754,clean-fid+pixel,19.528594970703125,418.64863967644754,,-0.0657418742775917,3.052785396575928,entropic,control,conditional_minus_marginal,,0.0,0.4422440938651562,6.0,5.0,36.40948323021157,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_123,edm,entropic_log1p,5,sde_heun,123,image,64.0,0.249121360015124,416.7317028281488,clean-fid+pixel,1.921004295349121,416.7317028281488,,-0.0639981850981712,1.301835060119629,entropic,log1p,conditional_minus_marginal,,0.0,0.249121360015124,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_7,edm,entropic_log1p,25,sde_heun,7,image,64.0,1.3385871998034418,341.51715799041887,clean-fid+pixel,0.1240091174840927,341.51715799041887,,-0.046655211597681,0.7039719223976135,entropic,log1p,conditional_minus_marginal,,0.0,1.3385871998034418,15.0,10.0,19.34569206667277,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_123,edm,entropic,5,sde_heun,123,image,64.0,0.8087652449030429,475.4503094019339,clean-fid+pixel,1153.1854248046875,475.4503094019339,,-0.0995686948299408,20.10462188720703,entropic,control,conditional_minus_marginal,,0.0,0.8087652449030429,3.0,3.0,36.73956200147736,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_sde_heun_7,edm,entropic,25,sde_heun,7,image,64.0,1.1433824219275266,432.1716824694731,clean-fid+pixel,2.6184017658233643,432.1716824694731,,-0.0390145778656005,1.4354736804962158,entropic,control,conditional_minus_marginal,,0.0,1.1433824219275266,13.0,13.0,20.24949698693012,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_314,edm,entropic_log1p,5,sde_heun,314,image,64.0,0.2489642379805445,422.7924563000396,clean-fid+pixel,1.951847791671753,422.7924563000396,,-0.0557027459144592,1.3087037801742554,entropic,log1p,conditional_minus_marginal,,0.0,0.2489642379805445,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_42,edm,entropic_log1p,25,sde_heun,42,image,64.0,1.3191181318834424,334.0882681761807,clean-fid+pixel,0.1350378692150116,334.0882681761807,,-0.0310239847749471,0.7129371166229248,entropic,log1p,conditional_minus_marginal,,0.0,1.3191181318834424,15.0,10.0,19.34569206667277,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_314,edm,entropic,5,sde_heun,314,image,64.0,0.7504144550766796,469.0956984434957,clean-fid+pixel,1152.7052001953125,469.0956984434957,,-0.0898305848240852,20.10040664672852,entropic,control,conditional_minus_marginal,,0.0,0.7504144550766796,3.0,3.0,36.73956200147736,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_sde_heun_42,edm,entropic,25,sde_heun,42,image,64.0,1.1363641622010618,426.9188316002754,clean-fid+pixel,2.843017101287842,426.9188316002754,,-0.0094900662079453,1.474741816520691,entropic,control,conditional_minus_marginal,,0.0,1.1363641622010618,13.0,13.0,20.24949698693012,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_2718,edm,entropic_log1p,5,sde_heun,2718,image,64.0,0.249997140141204,411.717602808262,clean-fid+pixel,2.0347468852996826,411.717602808262,,-0.1049354597926139,1.3235281705856323,entropic,log1p,conditional_minus_marginal,,0.0,0.249997140141204,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_123,edm,entropic_log1p,25,sde_heun,123,image,64.0,1.3267013859003782,349.64706694608367,clean-fid+pixel,0.1189435720443725,349.64706694608367,,-0.0530268065631389,0.7001342177391052,entropic,log1p,conditional_minus_marginal,,0.0,1.3267013859003782,15.0,10.0,19.34569206667277,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_5_sde_heun_2718,edm,entropic,5,sde_heun,2718,image,64.0,0.6695825848728418,469.779153486213,clean-fid+pixel,1131.6689453125,469.779153486213,,-0.1498627513647079,19.92050552368164,entropic,control,conditional_minus_marginal,,0.0,0.6695825848728418,3.0,3.0,36.73956200147736,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_sde_heun_123,edm,entropic,25,sde_heun,123,image,64.0,1.1289889658801258,427.6718425649877,clean-fid+pixel,3.2008543014526367,427.6718425649877,,-0.03438675776124,1.534753441810608,entropic,control,conditional_minus_marginal,,0.0,1.1289889658801258,13.0,13.0,20.24949698693012,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_7,edm,entropic_log1p,10,sde_heun,7,image,64.0,0.5293678040616214,372.954069966029,clean-fid+pixel,0.3661231100559234,372.954069966029,,-0.0505677945911884,0.8502610921859741,entropic,log1p,conditional_minus_marginal,,0.0,0.5293678040616214,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_314,edm,entropic_log1p,25,sde_heun,314,image,64.0,1.320993694011122,351.2566669582608,clean-fid+pixel,0.1206376850605011,351.2566669582608,,-0.040254671126604,0.70124751329422,entropic,log1p,conditional_minus_marginal,,0.0,1.320993694011122,15.0,10.0,19.34569206667277,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_7,edm,entropic,10,sde_heun,7,image,64.0,1.0413728540297598,423.5220184310622,clean-fid+pixel,18.771364212036133,423.5220184310622,,-0.0173920448869466,3.001908302307129,entropic,control,conditional_minus_marginal,,0.0,1.0413728540297598,6.0,5.0,36.40948323021157,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_sde_heun_314,edm,entropic,25,sde_heun,314,image,64.0,1.1308715699706229,432.9595718636381,clean-fid+pixel,3.2929224967956543,432.9595718636381,,-0.0220091883093118,1.54931378364563,entropic,control,conditional_minus_marginal,,0.0,1.1308715699706229,13.0,13.0,20.24949698693012,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_42,edm,entropic_log1p,10,sde_heun,42,image,64.0,0.5235772870946676,370.9018400999793,clean-fid+pixel,0.3730102777481079,370.9018400999793,,-0.0365044102072715,0.8536869883537292,entropic,log1p,conditional_minus_marginal,,0.0,0.5235772870946676,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_25_sde_heun_2718,edm,entropic_log1p,25,sde_heun,2718,image,64.0,1.3203377579338849,332.534282443261,clean-fid+pixel,0.1473327726125717,332.534282443261,,-0.0738880708813667,0.7214867472648621,entropic,log1p,conditional_minus_marginal,,0.0,1.3203377579338849,15.0,10.0,19.34569206667277,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_42,edm,entropic,10,sde_heun,42,image,64.0,0.9098716380540282,417.88709920704287,clean-fid+pixel,19.27179527282715,417.88709920704287,,0.0063349604606628,3.0349254608154297,entropic,control,conditional_minus_marginal,,0.0,0.9098716380540282,6.0,5.0,36.40948323021157,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_25_sde_heun_2718,edm,entropic,25,sde_heun,2718,image,64.0,1.1324108170811087,423.57916056528063,clean-fid+pixel,2.701635837554932,423.57916056528063,,-0.0767100378870964,1.4503875970840454,entropic,control,conditional_minus_marginal,,0.0,1.1324108170811087,13.0,13.0,20.24949698693012,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_123,edm,entropic_log1p,10,sde_heun,123,image,64.0,0.5252333260141313,384.0423415477395,clean-fid+pixel,0.3555367887020111,384.0423415477395,,-0.0541298687458038,0.8454035520553589,entropic,log1p,conditional_minus_marginal,,0.0,0.5252333260141313,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_10_sde_heun_123,edm,entropic,10,sde_heun,123,image,64.0,0.8303906281944364,419.3196935270578,clean-fid+pixel,18.955305099487305,419.3196935270578,,-0.0216766502708196,3.0141830444335938,entropic,control,conditional_minus_marginal,,0.0,0.8303906281944364,6.0,5.0,36.40948323021157,0.0,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_5_sde_heun_7,edm,entropic_log1p,5,sde_heun,7,image,64.0,0.252016848186031,417.5458540523513,clean-fid+pixel,1.9007643461227417,417.5458540523513,,-0.0657877996563911,1.2969263792037964,entropic,log1p,conditional_minus_marginal,,0.0,0.252016848186031,3.0,2.0,65.33658555986284,-0.0055718736094296,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
edm_entropic_log1p_10_sde_heun_314,edm,entropic_log1p,10,sde_heun,314,image,64.0,0.5236329960171133,381.11883368817416,clean-fid+pixel,0.3572380244731903,381.11883368817416,,-0.0500037670135498,0.8462719917297363,entropic,log1p,conditional_minus_marginal,,0.0,0.5236329960171133,6.0,4.0,42.35183489204581,-0.0009491106268222,7.0,exp_02d_edm_condmarg_sde_sweep,,,,,,,,,,,,,,,,,,,,,run40_rebuttal
